342,370,408,417
291,294,308,319
392,385,422,387
339,364,400,416
298,290,300,314
391,386,423,415
301,331,384,402
322,307,307,291
402,397,446,435
233,260,375,391
82,87,225,299
247,247,278,359
320,356,348,379
608,616,270,370
407,504,529,447
281,344,363,386
48,45,249,266
221,228,273,359
273,298,291,329
448,454,391,387
420,663,588,449
223,334,393,390
82,115,317,263
210,239,278,365
229,254,287,363
397,390,390,342
294,620,674,461
284,308,393,372
352,342,365,358
398,409,474,398
283,299,346,348
365,354,397,309
403,406,486,374
297,308,331,362
307,288,367,364
152,156,320,346
142,171,141,353
280,270,271,355
394,416,432,399
290,302,339,345
365,370,387,364
357,372,438,373
275,284,308,344
363,351,355,352
378,372,397,373
333,348,352,371
186,800,619,337
368,440,513,450
299,327,352,363
381,374,414,390
361,370,453,447
299,298,331,341
386,382,365,351
356,373,461,436
171,184,266,331
260,264,308,312
232,251,322,377
220,207,228,338
275,266,270,349
329,350,331,335
332,336,404,389
324,320,323,341
399,404,443,398
318,341,400,369
343,336,332,352
465,462,467,441
188,464,537,428
316,344,383,373
395,413,466,452
314,327,373,387
355,340,358,374
404,400,465,446
297,310,343,384
360,338,368,331
353,362,439,429
69,92,226,305
199,200,193,334
318,333,342,389
241,249,247,345
320,327,346,345
344,350,395,368
299,309,334,364
521,391,414,387
334,550,791,445
268,325,400,350
386,386,434,425
348,371,447,427
306,315,327,334
374,363,397,394
379,397,461,426
297,298,317,325
346,379,420,401
284,312,399,408
115,132,179,319
231,232,292,343
252,274,309,367
275,275,270,351
387,376,393,351
428,436,438,451
249,311,319,309
255,267,297,317
277,306,369,378
463,302,349,391
378,346,486,352
295,304,310,383
330,334,379,321
486,396,482,393
278,279,367,336
222,333,303,306
378,395,425,423
347,356,339,430
363,355,340,351
340,333,395,378
322,346,406,419
371,368,353,350
358,351,446,353
353,375,412,367
152,1023,602,172
376,410,516,405
98,144,329,332
154,141,205,297
279,287,357,345
352,371,407,418
359,458,454,340
85,277,445,348
140,196,232,296
320,337,377,372
434,463,475,431
519,572,518,364
383,427,445,379
357,393,449,436
280,287,342,353
276,286,384,364
129,165,290,349
221,218,216,319
385,387,404,416
215,488,734,411
281,345,383,325
75,115,258,280
212,229,278,375
350,356,365,402
606,925,974,249
125,454,454,355
3,81,184,242
304,300,311,364
381,406,419,429
317,561,513,304
369,429,463,394
357,389,439,435
316,307,333,325
391,395,443,417
320,332,377,399
329,321,339,334
382,385,417,414
327,339,361,381
339,332,354,338
371,379,440,423
316,318,357,372
346,344,346,343
371,377,425,412
316,328,345,357
366,350,375,364
360,368,426,417
311,319,334,343
366,360,367,359
355,368,404,404
322,323,322,335
361,353,390,364
323,341,401,381
320,307,315,321
382,380,404,392
321,337,380,398
312,309,325,325
372,375,424,413
316,327,369,381
338,325,353,347
369,379,420,400
330,328,360,381
343,341,362,355
360,369,408,414
319,330,332,348
370,362,372,361
355,355,415,413
318,324,322,337
353,348,355,333
350,368,421,422
321,326,309,328
382,380,405,383
331,348,371,376
325,323,332,325
378,364,411,395
341,353,394,388
325,327,312,322
374,365,392,356
324,335,388,402
327,325,313,312
369,370,405,396
328,341,375,374
346,332,335,334
375,380,413,407
322,321,341,359
351,344,341,339
377,380,430,420
318,328,337,347
373,366,369,364
351,366,410,417
338,324,320,332
371,369,400,392
336,347,391,396
321,320,342,328
361,362,401,390
343,359,388,396
326,327,348,348
377,377,421,411
322,330,374,393
334,333,344,344
374,376,412,383
315,333,374,382
335,331,324,326
373,372,419,409
309,321,361,381
348,322,338,332
384,389,425,420
292,310,359,384
359,341,365,353
373,371,433,424
278,303,304,337
361,352,368,362
397,404,429,413
259,277,301,327
211,208,344,326
121,139,223,338
182,208,179,333
355,353,301,362
660,620,645,461
357,435,410,339
58,184,321,293
118,185,301,308
236,252,226,310
469,441,409,375
454,546,744,391
156,322,369,333
64,109,308,318
212,267,325,376
231,218,236,326
439,440,419,405
397,535,605,387
274,328,363,325
362,358,428,377
361,384,455,450
300,290,314,330
391,382,418,391
349,375,420,415
293,293,303,318
400,388,390,372
341,367,410,422
310,305,326,326
388,385,444,422
330,357,405,414
320,299,309,323
404,398,436,419
330,358,411,416
317,308,312,329
409,394,426,405
321,346,407,420
323,312,321,321
387,389,415,400
339,347,379,384
346,352,376,377
355,359,404,410
333,339,373,376
349,349,366,366
342,347,386,394
330,337,378,367
354,344,377,370
357,362,401,406
319,326,368,360
365,366,382,382
